price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,sqft_total
182500,3.0,1,1,0,0,4,7.0,1971,0,47.3337,-122.275,9014.0
310000,3.0,1,1,0,0,3,7.0,1963,0,47.3962,-122.309,14099.0
360000,3.0,1,1,0,0,3,7.0,1947,0,47.5535,-122.39,9020.0
889000,4.0,3,2,0,0,3,9.0,2004,0,47.6797,-122.025,17215.0
450500,2.0,1,1,0,0,3,7.0,1952,0,47.6866,-122.372,6358.0
342000,4.0,2,2,0,0,3,9.0,2013,0,47.3594,-122.201,7469.0
413000,3.0,2,1,0,0,3,8.0,1996,0,47.7753,-122.375,6491.0
960000,5.0,3,2,0,0,3,9.5,2005,0,47.5956,-122.026,22640.0
180000,2.0,1,1,0,0,3,7.0,1947,0,47.762,-122.321,10910.0
770000,4.0,2,2,0,0,3,9.5,1995,0,47.6073,-122.062,21330.0
224400,3.0,1,1,0,0,3,7.0,1994,0,47.3129,-122.023,9340.0
280000,3.0,1,1,0,0,3,7.0,1956,0,47.4454,-122.289,11721.0
500000,3.0,2,2,0,0,3,8.0,2000,0,47.531,-122.047,5915.0
153000,2.0,1,1,0,0,5,6.0,1943,0,47.4811,-122.339,10420.0
385000,3.0,2,1,0,0,4,7.0,1921,0,47.7067,-122.352,8673.0
325000,2.0,1,1,0,0,3,7.0,1947,0,47.7017,-122.36,7034.0
315000,4.0,3,2,0,0,3,7.0,2004,0,47.2959,-122.225,8611.0
294999,4.0,2,2,0,0,3,7.0,1994,0,47.3635,-122.188,13080.0
175000,3.0,1,1,0,0,4,8.0,1963,0,47.3095,-122.283,20823.0
299000,3.0,1,1,0,0,4,8.0,1963,0,47.3095,-122.283,20823.0
146000,2.0,1,1,0,0,3,6.0,1937,0,47.4816,-122.322,11310.0
290000,3.0,2,1,0,0,3,7.0,1962,0,47.7757,-122.35,13636.0
1129912,3.0,3,2,0,3,3,9.5,2005,0,47.6348,-122.403,14260.0
367500,2.0,1,1,0,0,3,6.0,1919,0,47.5614,-122.27,6420.0
535000,4.0,2,2,0,0,3,8.0,1994,0,47.7298,-121.972,20599.0
334999,3.0,2,2,0,0,3,7.0,1998,0,47.6553,-121.913,17116.0
655000,3.0,1,1,0,0,4,7.0,1952,0,47.6535,-122.397,9440.0
1129912,4.0,3,1,0,0,5,8.0,1985,0,47.5651,-122.22,15705.0
480000,4.0,2,1,0,0,4,7.0,1977,0,47.7691,-122.167,15660.0
465000,3.0,1,1,0,0,4,7.0,1941,0,47.5509,-122.377,7280.0
297950,3.0,2,1,0,0,3,7.0,1967,2010,47.449,-122.155,13280.0
590000,3.0,2,1,0,0,3,7.0,1915,0,47.6102,-122.296,7320.0
805000,4.0,2,1,0,0,5,8.0,1950,0,47.6707,-122.399,10820.0
204250,3.0,2,1,0,0,4,7.0,1984,0,47.2981,-122.374,11628.0
500000,3.0,2,2,0,0,4,8.0,1994,0,47.5691,-122.004,7981.0
490000,4.0,2,1,0,0,4,9.0,1977,0,47.3816,-122.153,19556.0
1129912,4.0,3,1,0,4,3,9.0,1951,2013,47.6227,-122.216,21600.0
750000,3.0,2,2,1,3,4,9.0,1990,0,47.4,-122.42,75271.0
405000,4.0,2,2,0,0,3,9.0,2002,0,47.7735,-122.281,26234.0
209995,2.0,1,1,0,0,5,5.5,1953,0,47.4934,-122.166,8703.0
680000,4.0,2,2,0,0,3,9.0,1998,0,47.5851,-122.034,14059.0
355000,3.0,1,1,0,0,4,6.0,1948,0,47.7107,-122.291,9980.0
280000,2.0,1,1,0,0,3,6.0,1942,0,47.4834,-122.332,9220.0
385000,3.0,2,1,0,0,3,7.0,1978,0,47.7675,-122.267,14920.0
505000,4.0,2,1,0,0,4,8.0,1962,0,47.5472,-122.176,14178.0
429900,4.0,3,2,0,0,3,9.0,1991,0,47.2655,-122.31,15517.0
560000,4.0,2,2,0,0,3,9.0,1989,0,47.7099,-122.229,14434.0
231000,3.0,2,1,0,0,4,7.0,1977,0,47.3661,-122.094,8155.0
135000,2.0,1,1,0,0,4,6.0,1943,0,47.5188,-122.353,6717.0
800000,4.0,3,1,0,0,3,8.0,1954,0,47.6678,-122.361,11795.0
420000,3.0,2,2,0,0,3,8.0,2002,0,47.4954,-122.163,14062.0
360000,3.0,1,1,0,0,3,7.0,1963,0,47.708,-122.216,12920.0
642000,4.0,2,2,0,0,3,9.0,1992,0,47.5717,-121.991,13900.0
379950,3.0,2,1,0,0,3,7.0,1985,0,47.6836,-122.095,7237.0
745000,3.0,1,1,0,0,5,9.0,1959,0,47.5968,-122.174,15141.0
630000,4.0,2,1,0,0,4,9.0,1930,0,47.5841,-122.294,8580.0
250000,3.0,2,2,0,0,4,7.0,1985,0,47.4029,-122.196,10660.0
275000,3.0,1,1,0,0,3,7.0,1968,0,47.767,-122.164,11778.0
435000,5.5,3,1,0,0,4,7.0,1957,0,47.5282,-122.269,11030.0
175000,2.0,1,1,0,0,3,5.5,1941,0,47.5136,-122.349,9574.0
560000,4.0,1,1,0,0,4,7.0,1944,0,47.6635,-122.362,7640.0
325000,4.0,2,1,0,0,4,7.0,1959,0,47.7157,-122.234,13420.0
1129912,3.0,2,2,0,0,5,9.0,1905,0,47.6258,-122.312,10568.0
399950,3.0,2,2,0,0,3,9.0,1989,0,47.4188,-122.213,15571.0
752000,4.0,2,2,0,0,4,9.0,1991,0,47.5333,-122.151,16262.0
1129912,4.0,3,2,0,0,3,9.5,2003,0,47.7497,-122.121,51230.0
400000,4.0,1,1,0,0,4,7.0,1952,0,47.7635,-122.263,15326.0
240000,3.0,2,1,0,0,4,7.0,1900,0,47.5255,-122.327,8660.0
640000,5.0,2,2,0,0,3,8.0,2003,0,47.5957,-122.032,11199.0
564450,3.0,2,2,0,0,3,9.0,1998,0,47.512,-122.174,11594.0
300000,3.0,1,1,0,0,4,6.0,1948,0,47.4743,-122.026,86024.0
286000,3.0,2,2,0,0,3,8.0,2003,0,47.3684,-122.123,7586.0
531800,3.0,2,2,0,0,3,7.0,2004,0,47.6783,-122.032,9204.0
502000,4.0,2,1,0,0,3,7.0,1977,0,47.7271,-122.215,15223.0
993500,4.0,2,2,0,0,4,9.5,1968,0,47.5563,-122.219,31131.0
450000,3.0,1,1,0,0,4,7.0,1954,0,47.5741,-122.133,12700.0
997950,4.0,3,2,0,0,3,9.0,2008,0,47.5352,-121.883,125146.0
526000,3.0,1,1,0,0,5,7.0,1913,0,47.5566,-122.378,7890.0
335000,3.0,1,1,0,0,4,7.0,1952,0,47.4601,-122.36,12498.0
187250,2.0,1,1,0,0,5,6.0,1926,0,47.4939,-122.318,16120.0
735000,3.0,2,1,0,0,5,7.0,1948,0,47.6809,-122.305,10700.0
425000,3.0,1,1,0,0,3,7.0,1951,0,47.7028,-122.295,10760.0
110000,3.0,1,1,0,0,5,6.0,1945,0,47.4235,-122.051,55643.0
305000,3.0,2,1,0,0,3,7.0,1994,0,47.4852,-122.164,10677.0
212000,3.0,1,1,0,0,3,6.0,1962,0,47.4562,-122.193,11450.0
1129912,5.0,3,1,0,2,4,9.5,1979,0,47.5323,-122.237,26427.0
298950,5.0,2,1,0,0,3,8.0,1963,0,47.3812,-122.223,16105.0
525000,3.0,1,1,0,0,4,7.0,1977,0,47.7001,-122.173,10796.0
707000,4.0,3,2,0,0,3,9.0,2004,0,47.5886,-121.989,13481.0
695000,3.0,2,2,0,0,3,9.5,1993,0,47.5527,-122.12,17243.0
796500,3.0,2,2,0,0,3,9.5,1993,0,47.5527,-122.12,17243.0
420000,4.0,2,1,0,0,3,7.0,1973,0,47.7404,-122.186,12160.0
625000,5.0,2,1,0,0,4,8.0,1955,0,47.6078,-122.154,26608.0
620000,3.0,1,1,0,0,4,8.0,1957,0,47.595,-122.172,13240.0
1129912,5.0,2,1,0,0,4,9.0,1953,0,47.6232,-122.235,26045.0
549950,5.0,2,2,0,0,3,9.0,1984,0,47.7726,-122.081,59680.0
275000,4.0,2,1,0,0,3,5.5,1943,0,47.5049,-122.18,13800.0
705000,3.0,2,1,0,3,3,9.0,1979,0,47.7691,-122.388,12840.0
197000,3.0,1,1,0,0,4,7.0,1976,0,47.3324,-122.28,11115.0
265000,3.0,1,1,0,0,3,8.0,1991,0,47.3871,-122.189,10966.0
297000,4.0,1,1,0,0,4,7.0,1951,0,47.4663,-122.363,8921.0
207500,3.0,1,1,0,0,4,7.0,1970,0,47.3234,-122.142,15168.0
410000,3.0,2,3,0,0,3,8.0,2014,0,47.7047,-122.34,4436.0
268000,3.0,2,1,0,0,3,7.0,1994,0,47.397,-122.187,11636.0
330000,4.0,1,1,0,3,4,6.0,1967,0,47.2194,-122.059,53194.0
417500,3.0,1,1,0,0,4,6.0,1917,0,47.7024,-122.359,9811.0
760000,4.0,2,2,0,0,4,8.0,1979,0,47.5569,-122.151,13500.0
499000,3.0,2,3,0,0,3,8.0,1995,0,47.6457,-122.374,4406.0
620000,4.0,2,2,0,0,3,8.0,1987,0,47.5644,-122.092,11503.0
315000,3.0,2,2,0,0,3,7.0,1992,0,47.3608,-122.194,11517.0
624950,3.0,2,2,0,0,4,8.0,1994,0,47.6874,-122.178,8850.0
525000,3.0,2,1,0,0,4,7.0,1961,0,47.5247,-122.052,16270.0
300000,2.0,1,2,0,0,3,7.0,1982,0,47.7248,-122.162,6227.0
299900,4.0,2,1,0,0,4,8.0,1977,0,47.3203,-122.385,11860.0
299000,3.0,2,1,0,0,4,7.0,1966,0,47.3783,-122.22,14539.0
1129912,4.0,2,1,0,0,4,9.5,1968,0,47.6245,-122.236,26062.0
265000,4.0,1,1,0,0,5,6.0,1958,0,47.289,-122.212,14388.0
280000,2.0,1,1,0,0,2,6.0,1948,0,47.5319,-121.84,161778.0
124740,3.0,1,1,0,0,4,6.0,1978,0,47.3224,-122.143,18280.0
1085000,3.0,2,1,0,0,5,9.0,1957,0,47.6611,-122.169,41190.0
1129912,5.5,3,2,0,3,5,9.5,1959,0,47.631,-122.303,15150.0
219000,4.0,1,1,0,0,4,6.0,1948,0,47.5046,-122.3,8079.0
569950,5.0,1,1,0,0,4,8.0,1926,0,47.5807,-122.389,9090.0
212500,2.0,2,1,0,0,4,6.0,1938,0,47.4905,-122.331,23772.0
680000,3.0,2,1,0,0,5,7.0,1960,0,47.5849,-122.169,11956.0
1129912,4.0,1,2,0,0,4,9.0,1909,0,47.6275,-122.305,12200.0
300000,3.0,1,1,0,0,4,7.0,1971,0,47.7303,-122.238,9520.0
629950,3.0,2,2,0,0,3,9.0,2014,0,47.6424,-122.374,5043.0
349900,2.0,1,1,0,0,3,6.0,1969,0,47.4701,-121.744,12330.0
690000,4.0,2,2,0,0,3,8.0,2001,0,47.5976,-122.039,11795.0
1129912,5.0,3,2,0,0,3,9.5,2014,0,47.6771,-122.187,19144.0
1129912,3.0,2,2,0,0,3,9.5,1987,0,47.5327,-122.232,19105.0
696000,4.0,3,2,0,0,3,9.0,1996,0,47.4776,-121.73,45846.0
650000,3.0,2,2,0,0,3,8.0,1976,0,47.6723,-122.082,64472.0
640000,3.0,3,2,0,0,3,8.0,1998,0,47.6083,-122.06,15760.0
499950,5.0,2,1,0,0,3,9.0,1978,0,47.3727,-122.054,30169.0
490000,4.0,2,2,0,0,3,9.5,1997,0,47.3623,-122.127,15647.0
685000,5.0,2,2,0,0,3,9.0,2003,0,47.5362,-122.067,11955.0
387500,4.0,1,2,0,0,3,6.0,1942,0,47.512,-122.376,9880.0
401750,2.0,1,2,0,0,3,8.0,2005,0,47.5619,-122.382,3376.0
254950,4.0,2,1,0,0,5,7.0,1977,0,47.3676,-122.046,13160.0
500000,4.0,2,2,0,0,4,8.0,1977,0,47.4663,-122.006,41520.0
856500,4.0,2,2,0,0,3,9.5,2003,0,47.7048,-122.107,14727.0
552000,3.0,1,1,0,0,4,6.0,1919,0,47.6724,-122.296,7860.0
506500,4.0,2,1,0,0,4,7.0,1978,0,47.7278,-122.218,10980.0
500000,3.0,2,2,0,0,3,8.0,1988,0,47.5754,-122.013,8059.0
280000,4.0,2,1,0,0,3,7.0,1968,0,47.5123,-122.32,14620.0
308000,3.0,1,1,0,0,4,7.0,1979,0,47.4635,-121.746,14735.0
613500,3.0,2,2,0,0,3,8.0,1989,0,47.5713,-122.02,11735.0
255000,3.0,1,1,0,0,3,7.0,1976,0,47.3433,-122.037,12820.0
545000,3.0,2,2,0,0,3,9.5,1977,0,47.6223,-121.869,143443.0
620000,4.0,2,1,0,0,5,7.0,1966,0,47.5832,-122.02,39938.0
450000,3.0,1,1,0,0,4,7.0,1949,0,47.5314,-122.373,10280.0
279000,4.0,1,1,0,0,3,7.0,1976,0,47.4002,-122.189,10955.0
625000,3.0,2,2,0,0,3,9.0,2009,0,47.5463,-122.015,7220.0
274950,3.0,1,1,0,0,3,7.0,1987,0,47.3776,-122.116,10755.0
423000,3.0,1,1,0,0,4,7.0,1952,0,47.5233,-122.378,9678.0
350000,2.0,1,1,0,1,5,6.0,1950,0,47.7598,-122.255,7260.0
305000,4.0,1,1,0,0,3,7.0,1968,0,47.3352,-122.278,14880.0
368000,3.0,1,1,0,3,4,7.0,1966,0,47.4109,-122.329,15580.0
232000,3.0,1,1,0,0,3,7.0,1984,0,47.323,-122.349,9184.0
250000,4.0,3,2,0,0,3,7.0,2000,0,47.5333,-122.294,6100.0
220000,3.0,1,1,0,0,4,7.0,1966,0,47.4528,-122.172,11377.0
435000,3.0,2,1,0,0,3,7.0,1986,0,47.6753,-122.363,5260.0
350000,2.0,1,1,0,0,4,6.0,1922,0,47.5245,-122.371,9160.0
206325,5.0,2,1,0,0,3,7.0,1970,0,47.4572,-122.167,13642.0
339000,5.0,2,1,0,0,3,7.0,1970,0,47.4572,-122.167,13642.0
399000,4.0,2,1,0,0,5,7.0,1969,0,47.5078,-122.161,11555.0
529000,2.0,1,1,0,0,3,6.0,1950,0,47.6571,-122.396,10087.0
640000,4.0,2,2,0,0,3,9.0,1999,0,47.5992,-122.019,12142.0
735000,4.0,2,3,0,0,3,8.0,2004,0,47.6765,-122.389,7490.0
378000,5.0,2,1,0,0,4,8.0,1960,0,47.7255,-122.297,13535.0
775000,3.0,2,1,0,3,4,8.0,1905,0,47.5972,-122.292,12280.0
1129912,3.0,3,2,0,2,3,9.5,1954,0,47.6288,-122.282,16750.0
1129912,4.0,3,3,0,0,3,9.0,2014,0,47.6875,-122.33,14280.0
380000,4.0,2,1,0,0,3,8.0,1967,0,47.7089,-122.241,16040.0
624900,4.0,2,1,0,0,3,8.0,1967,0,47.7089,-122.241,16040.0
379770,3.0,2,2,0,0,3,8.0,2005,0,47.5472,-121.998,4719.0
340000,3.0,1,1,0,0,3,8.0,1976,0,47.7427,-122.071,18760.0
515500,4.0,2,2,0,0,3,8.0,2005,0,47.4863,-122.14,13786.0
600000,4.0,2,1,0,0,3,7.0,1908,0,47.6725,-122.293,11065.0
400000,1.5,1,1,0,0,3,6.0,1960,0,47.7652,-121.903,63764.0
364000,4.0,1,1,0,0,5,6.0,1947,0,47.7429,-122.321,13423.0
440000,4.0,2,2,0,0,3,8.0,1989,0,47.5123,-122.15,12026.0
285000,2.0,1,1,0,0,3,6.0,1954,0,47.7257,-122.296,7840.0
669000,3.0,1,1,0,0,5,7.0,1915,0,47.6204,-122.292,7620.0
475000,4.0,2,1,0,0,5,7.0,1962,0,47.7139,-122.292,17668.0
747000,2.0,1,1,0,0,4,7.0,1911,0,47.6589,-122.341,5980.0
317000,3.0,1,1,0,0,2,7.0,1981,0,47.5532,-122.372,7870.0
390000,2.0,1,1,0,0,4,6.0,1941,0,47.7116,-122.311,10704.0
1070000,4.0,2,2,0,0,3,9.0,2012,0,47.674,-122.371,10480.0
1129912,4.0,2,1,0,3,3,9.0,1960,2005,47.6586,-122.358,10440.0
580000,3.0,1,1,0,0,3,7.0,1908,1965,47.6831,-122.379,9040.0
518000,4.0,2,1,0,0,3,8.0,1969,0,47.5592,-122.178,14384.0
147500,3.0,1,1,0,0,3,7.0,1969,0,47.375,-122.117,8572.0
555000,4.0,2,1,0,0,4,8.0,1965,0,47.5429,-122.177,12565.0
427500,2.0,2,3,0,0,3,8.0,2008,0,47.6341,-122.342,3114.0
1129912,3.0,2,1,0,4,5,9.5,1982,0,47.7624,-122.38,40233.0
265950,3.0,2,2,0,0,3,7.0,2002,0,47.374,-122.133,6820.0
247500,2.0,1,1,0,0,3,6.0,1950,0,47.7172,-122.34,7446.0
244000,4.0,1,1,0,0,3,6.0,1943,0,47.4972,-122.348,11860.0
578550,3.0,2,2,0,0,4,8.0,1989,0,47.5669,-122.012,10842.0
451000,4.0,2,2,0,0,3,7.0,2005,0,47.5532,-121.998,6655.0
489000,2.0,1,2,0,0,3,8.0,2004,0,47.7177,-122.034,7840.0
190000,2.0,1,1,0,0,2,5.5,1915,0,47.6888,-121.909,1166214.0
475000,3.0,3,1,0,0,3,7.0,1978,0,47.754,-122.144,23980.0
485000,3.0,2,1,0,0,3,7.0,1905,2013,47.6872,-122.349,6920.0
530000,3.0,2,2,0,0,3,8.0,1987,0,47.5453,-121.957,50618.0
379000,4.0,2,2,0,0,3,9.0,1994,0,47.3842,-122.17,15295.0
1129912,5.0,2,2,0,0,4,9.0,1964,0,47.6458,-122.218,22763.0
739000,3.0,1,1,0,0,4,8.0,1926,0,47.6374,-122.304,9260.0
189950,3.0,1,1,0,0,5,6.0,1969,0,47.3665,-122.082,8300.0
637500,4.0,3,2,0,0,3,8.0,1999,0,47.546,-122.009,9108.0
1129912,3.0,3,1,0,4,4,9.0,1949,1993,47.7067,-122.38,23550.0
209950,3.0,1,1,0,0,4,7.0,1963,0,47.3212,-122.352,12120.0
460000,3.0,1,1,0,0,3,6.0,1944,0,47.7132,-122.283,9260.0
543500,4.0,2,2,0,0,3,8.0,1998,0,47.5373,-121.87,10935.0
376000,4.0,2,2,0,0,3,8.0,2005,0,47.3772,-122.029,10613.0
430000,3.0,2,2,0,0,3,8.0,2005,0,47.5478,-121.999,4643.0
515000,4.0,2,1,0,0,4,7.0,1953,0,47.4413,-122.345,43109.0
580000,5.5,2,1,0,0,3,6.0,1915,0,47.6775,-122.39,7020.0
600000,5.0,3,2,0,1,3,9.0,1998,0,47.5584,-122.089,23586.0
476800,3.0,1,1,0,0,4,6.0,1919,0,47.7265,-122.136,47500.0
815000,3.0,1,2,0,0,4,8.0,1916,0,47.6618,-122.325,7450.0
455600,3.0,2,2,0,0,3,7.0,1998,0,47.5382,-121.871,13092.0
270000,3.0,1,1,0,0,3,7.0,1969,0,47.4936,-122.105,11534.0
1129912,5.0,3,3,0,0,3,9.5,1974,2008,47.6346,-122.364,8220.0
525000,2.0,1,1,0,0,3,7.0,1903,0,47.6358,-122.364,6280.0
242000,3.0,1,1,0,0,3,7.0,1979,0,47.4051,-122.29,12265.0
715000,4.0,2,1,0,0,4,8.0,1960,0,47.5535,-122.028,35800.0
475000,3.0,2,2,0,0,3,8.0,1999,0,47.5336,-121.867,7718.0
370000,4.0,3,2,0,0,3,8.0,1999,0,47.4286,-122.185,10671.0
788600,4.0,2,2,0,0,3,9.0,2005,0,47.6818,-122.025,14200.0
160000,2.0,1,1,0,0,5,6.0,1912,0,47.3877,-122.234,15180.0
800000,5.0,1,2,0,0,3,7.0,1930,0,47.6294,-121.911,505236.0
520000,4.0,3,2,0,0,4,8.0,1992,0,47.5693,-122.002,9465.0
725000,3.0,1,2,0,0,3,8.0,1985,0,47.5239,-122.388,7060.0
335000,4.0,1,1,0,0,4,7.0,1914,0,47.5282,-122.267,9460.0
919000,4.0,2,1,0,4,3,9.5,1993,0,47.5604,-122.027,24373.0
425000,3.0,2,2,0,0,3,9.0,1986,0,47.3411,-122.197,20669.0
420000,5.0,2,1,0,0,3,7.0,1983,0,47.7723,-122.317,18595.0
905000,4.0,3,2,0,0,4,9.5,1981,0,47.733,-122.129,54699.0
435000,2.0,1,1,0,0,4,7.0,1940,0,47.5631,-122.271,11680.0
438000,3.0,2,2,0,0,3,7.0,2003,0,47.682,-122.034,6331.0
725000,4.0,2,2,0,0,3,8.0,1994,0,47.6846,-122.163,12765.0
840000,4.0,1,2,0,0,5,8.0,1924,0,47.666,-122.289,8660.0
425500,3.0,2,2,0,0,3,8.0,1978,0,47.6345,-122.108,6692.0
853505,3.0,2,1,0,4,3,9.0,1985,0,47.7019,-122.228,20530.0
398000,2.0,1,1,0,0,3,5.5,1983,0,47.3364,-122.033,12125.0
418500,3.0,2,2,0,0,3,7.0,2007,0,47.5415,-121.884,8519.0
826000,3.0,1,1,0,0,3,9.0,1929,0,47.6312,-122.353,8780.0
742000,4.0,2,2,0,0,3,9.5,1997,0,47.5943,-121.981,16606.0
180000,4.0,1,1,0,0,3,6.0,1924,0,47.4336,-122.197,21521.0
286000,4.0,1,2,0,0,2,8.0,1978,0,47.3003,-122.373,12780.0
421200,3.0,2,2,0,0,3,7.0,2003,0,47.6821,-122.035,5940.0
390000,3.0,3,1,0,0,3,8.0,1994,0,47.3778,-122.033,19101.0
739000,4.0,2,2,0,0,3,9.0,2002,0,47.5656,-122.122,12297.0
499900,4.0,3,2,0,0,4,7.0,1968,0,47.5338,-122.033,16556.0
670000,3.0,2,1,0,0,3,8.0,1950,1992,47.744,-122.292,20485.0
842500,3.0,2,1,0,0,3,8.0,1910,0,47.6321,-122.306,9116.0
492500,2.0,2,2,0,0,4,7.0,1978,0,47.4422,-122.505,83600.0
836500,3.0,2,3,0,3,3,9.0,1996,0,47.558,-122.265,11660.0
334000,2.0,1,2,0,0,4,7.0,1945,0,47.6485,-122.397,3618.0
179900,3.0,1,1,0,0,3,6.0,1977,0,47.3238,-122.14,11940.0
563000,3.0,2,1,0,0,3,7.0,1940,0,47.6881,-122.342,8449.0
310000,3.0,2,2,0,0,3,7.0,2003,0,47.3673,-122.031,10080.0
335000,4.0,2,1,0,0,3,7.0,1965,0,47.7595,-122.356,13137.0
499950,4.0,2,1,0,0,3,7.0,1965,0,47.7595,-122.356,13137.0
658500,2.0,1,1,0,0,3,8.0,1927,0,47.6872,-122.333,7921.0
297000,2.0,1,3,0,0,3,7.0,1999,0,47.7222,-122.29,4510.0
725000,5.5,1,2,0,0,3,8.0,1917,0,47.6629,-122.325,8840.0
780000,3.0,2,1,0,2,3,6.0,1983,0,47.6302,-122.069,86443.0
252500,3.0,1,1,0,0,3,7.0,1947,0,47.7192,-122.32,8187.0
330000,3.0,2,2,0,0,3,7.0,2005,0,47.5617,-122.385,3295.0
525000,3.0,2,1,0,0,3,9.0,1990,0,47.7394,-122.204,14250.0
365000,2.0,1,1,0,0,4,7.0,1982,0,47.6186,-122.063,10040.0
500000,4.0,3,2,0,2,3,7.0,1930,0,47.5821,-122.401,14244.0
179950,3.0,1,1,0,0,5,6.0,1969,0,47.3648,-122.081,6715.0
440000,3.0,2,1,0,0,3,7.0,2007,0,47.4826,-121.698,35959.0
145000,1.5,0,1,0,0,2,5.5,1948,0,47.4982,-122.362,10710.0
331000,4.0,3,2,0,0,3,8.0,2005,0,47.3623,-122.199,10667.0
780000,3.0,2,2,0,0,3,9.0,1905,2006,47.6767,-122.351,7280.0
855000,3.0,1,1,0,0,3,7.0,1965,0,47.6854,-122.331,7800.0
225000,3.0,2,1,0,0,3,8.0,1986,0,47.3532,-122.304,11039.0
199000,3.0,1,1,0,0,3,7.0,1966,0,47.3331,-122.319,12120.0
550000,3.0,1,1,0,0,3,8.0,1979,0,47.5747,-122.035,41020.0
1129912,4.0,3,2,0,0,3,9.5,1909,2003,47.6437,-122.356,15190.0
805000,3.0,2,1,0,0,4,8.0,1929,0,47.6747,-122.295,9920.0
261000,3.0,1,1,0,0,3,7.0,1983,0,47.3585,-122.067,32928.0
347000,3.0,1,1,0,0,3,7.0,1968,0,47.6889,-122.117,11078.0
390000,3.0,2,1,0,0,3,7.0,1979,0,47.7281,-122.232,13440.0
436000,4.0,2,2,0,0,3,7.0,2000,0,47.754,-122.217,9179.0
1129912,5.0,3,1,0,0,3,9.5,1977,0,47.6312,-122.224,27555.0
557000,3.0,2,3,0,0,3,8.0,2004,0,47.6693,-122.393,4847.0
135000,3.0,1,1,0,0,3,7.0,1959,0,47.3698,-122.297,11260.0
425000,3.0,2,2,0,0,3,8.0,1993,0,47.7334,-121.97,17636.0
648752,3.0,2,1,0,0,5,8.0,1964,0,47.5767,-122.233,14073.0
1129912,4.0,3,1,0,0,3,9.0,1972,2001,47.6408,-122.212,27461.0
630100,4.0,2,1,0,0,5,7.0,1977,0,47.6999,-122.2,15176.0
739000,4.0,2,2,0,0,3,9.0,1999,0,47.6586,-121.962,251714.0
269000,3.0,1,2,0,0,3,7.0,1986,0,47.7316,-122.338,5265.0
250000,3.0,1,1,0,0,5,6.0,1942,0,47.496,-122.189,7478.0
475000,5.0,2,2,0,0,3,7.0,2007,0,47.5369,-121.887,11498.0
290000,1.5,1,1,0,0,2,6.0,1916,0,47.6846,-122.366,6800.0
219000,3.0,1,1,0,0,3,7.0,1953,0,47.3171,-122.219,12799.0
416000,2.0,1,1,0,0,5,6.0,1918,0,47.6914,-122.372,8410.0
179000,2.0,1,1,0,0,3,6.0,1949,0,47.4488,-122.274,10354.0
302000,4.0,2,1,0,0,4,7.0,1988,0,47.282,-122.303,13180.0
565000,4.0,2,2,0,1,3,7.0,1961,0,47.6689,-122.195,12361.0
281700,3.0,1,1,0,0,3,7.0,1962,0,47.3943,-122.198,11456.0
480000,2.0,1,1,0,0,3,7.0,1902,0,47.661,-122.338,6420.0
775000,4.0,2,2,0,0,3,9.0,1988,0,47.5172,-122.053,21718.0
375000,3.0,1,1,0,0,5,7.0,1947,0,47.7444,-122.321,13744.0
345000,3.0,1,2,0,0,3,7.0,1979,0,47.4704,-121.747,16640.0
300000,3.0,3,1,0,0,3,8.0,1977,0,47.4655,-122.209,15075.0
364950,4.0,2,2,0,0,3,8.0,2002,0,47.4496,-122.12,7132.0
410000,3.0,3,1,0,2,4,8.0,1956,0,47.4821,-122.192,13119.0
231000,3.0,1,1,0,0,3,7.0,1978,0,47.3111,-122.396,11257.0
445000,3.0,2,1,0,0,3,9.0,1987,0,47.5168,-122.193,11962.0
530000,2.0,2,2,0,0,3,7.0,1975,0,47.5959,-122.198,4349.0
353500,3.0,2,2,0,0,3,8.0,2008,0,47.5872,-122.316,3492.0
209950,3.0,1,1,0,0,3,7.0,1960,0,47.3146,-122.323,13890.0
650000,3.0,1,1,0,0,4,8.0,1950,0,47.565,-122.274,11860.0
325000,2.0,1,1,0,0,3,7.0,1948,0,47.5319,-122.382,5919.0
257000,3.0,2,1,0,0,3,8.0,1978,0,47.3823,-122.166,12976.0
337000,4.0,2,2,0,0,4,7.0,2002,0,47.3745,-122.131,10430.0
541000,3.0,2,2,0,0,3,8.0,2005,0,47.5499,-121.998,7618.0
577500,3.0,2,2,0,0,3,9.0,1984,0,47.6217,-122.034,15439.0
560000,3.0,2,1,0,1,3,8.0,1978,0,47.5198,-122.389,9988.0
979700,5.0,3,1,0,0,3,7.0,1927,0,47.6507,-122.32,12790.0
750000,5.0,3,1,0,0,3,8.0,1960,2014,47.6154,-122.115,13020.0
407500,2.0,1,1,0,2,3,7.0,1923,0,47.6358,-122.322,4511.0
530000,4.0,1,1,0,0,4,7.0,1951,0,47.684,-122.281,8628.0
235000,4.0,1,1,0,0,4,7.0,1977,0,47.292,-122.195,13190.0
715000,4.0,2,1,0,0,3,7.0,1928,2014,47.6886,-122.359,7560.0
795000,5.0,3,1,0,0,4,7.0,1957,0,47.5878,-122.13,15500.0
465000,4.0,2,1,0,0,4,9.0,1968,0,47.3367,-122.335,13513.0
287600,3.0,2,2,0,0,3,7.0,1990,0,47.343,-122.28,12151.0
630000,5.5,3,2,0,0,3,8.0,1982,0,47.6025,-122.153,14268.0
445000,3.0,2,1,0,0,3,7.0,1986,0,47.7275,-122.232,9709.0
